972	15
972	8
972	27
972	146
972	10
9095	4
9095	2
9095	7
9095	147
9095	5
9095	3
9095	10
9095	99
9095	146
9095	29
9095	11
9095	5
9095	21
9095	26
9095	30
9095	10
3905	5
3905	11
3905	3
3905	30
3905	12
3905	7
3905	10
3905	148
3905	86
3905	149
3905	30
3905	12
3905	21
3905	26
1951	150
1951	5
1951	2
1951	11
1951	15
1951	3
1951	14
1951	7
1951	97
1951	8
1951	10
1951	151
1951	31
1951	26
1951	152
1951	30
1951	10
1951	31
6807	153
6807	2
6807	93
6807	30
6807	10
6807	154
6807	155
4716	156
4716	4
4716	26
4716	10
4716	24
4716	136
4716	5
3898	31
3898	157
3898	3
3898	11
3898	156
3898	2
3898	7
3898	10
3898	86
3898	26
3898	25
3898	10
176	158
176	26
176	99
176	30
176	76
176	2
176	99
176	5
176	7
176	86
176	159
9240	160
9240	7
9240	161
9240	97
2257	160
2257	7
2257	162
2257	151
2257	163
2257	164
10120	107
10120	5
10120	2
10120	8
10120	7
10120	0
10120	165
1087	166
1087	7
1087	123
1087	167
1087	127
1087	30
1087	21
1087	26
439	164
439	163
439	21
439	168
439	169
1703	2
1703	156
1703	7
1703	170
1703	5
1703	11
1703	3
1703	17
1703	10
5326	171
5326	7
5326	8
5326	172
5326	163
5326	164
5326	151
3067	7
3067	2
3067	27
3067	23
3067	113
3067	157
3067	173
3067	3
6254	174
6254	158
6254	169
6254	175
1252	176
1252	21
1252	174
1252	127
5264	160
5264	177
5264	2
5264	7
5264	10
5264	165
5377	178
5377	2
5377	30
5377	7
5377	170
5377	5
5377	11
5377	29
5377	10
5377	31
5377	179
5377	180
5377	30
5377	26
5377	181
5377	31
5377	179
5377	10
2665	30
2665	4
2665	99
2665	26
2665	21
2665	182
2665	10
422	30
422	2
422	3
422	10
422	93
422	5
422	15
422	21
422	125
422	2
422	62
422	5
422	2
9200	149
9200	183
9200	184
9200	2
9200	185
9200	4
9200	7
9200	11
9200	14
9200	3
9200	5
421	30
421	2
421	7
421	10
421	186
421	126
421	5
421	3
421	11
421	15
2913	136
2913	2
2913	187
9616	4
9616	7
9616	15
9616	188
9616	2
9616	5
9616	21
9616	189
9616	76
9616	30
9616	190
9616	189
9616	191
1615	158
1615	30
1615	2
1615	14
1615	76
1615	2
1615	7
1615	192
1615	193
1615	86
1615	3
1615	194
1615	195
1615	10
1615	136
1615	26
1615	196
1615	197
4295	198
4295	199
4295	76
4295	2
4295	5
4295	144
4295	200
4295	10
4295	201
4295	202
4295	203
4295	204
6208	30
6208	2
6208	10
6208	205
6208	15
6208	5
6208	206
6208	3
9701	5
9701	2
9701	99
9701	3
9701	11
9701	10
9701	128
9701	146
9701	8
2209	157
2209	2
2209	15
2209	3
2209	125
2209	21
2209	23
2209	4
3940	157
3940	32
3940	12
3940	2
3940	15
3940	11
3940	14
3940	7
3940	8
3940	29
3940	150
4769	207
4769	2
4769	8
4769	7
4769	5
4769	11
4769	14
4769	3
4769	76
4769	30
4769	10
4769	26
4769	21
4769	17
2708	208
2708	209
2708	27
2708	8
2708	7
2708	210
2708	26
2708	210
768	76
768	2
768	10
768	211
768	212
768	213
768	214
7208	30
7208	4
7208	21
7208	215
7208	26
309	174
309	167
309	123
309	7
309	2
309	30
309	21
309	127
4614	216
4614	217
4614	164
4614	218
4614	219
4614	220
1020	160
1020	133
1020	221
1020	30
3793	222
3793	223
3793	153
3793	30
3793	127
3793	31
3793	224
3793	30
3793	225
3793	10
3793	26
3793	21
7126	5
7126	12
7126	226
7126	14
7126	44
7126	30
7126	227
7126	228
7126	2
7126	214
7126	27
7126	10
9766	5
9766	11
9766	3
9766	30
9766	2
9766	7
9766	114
9766	107
9766	113
9766	22
712	229
712	2
712	4
712	93
712	10
712	154
712	5
712	15
712	206
712	125
712	230
712	5
712	21
712	2
712	30
712	4
712	10
4620	231
4620	95
4620	123
4620	5
4620	15
4620	3
4620	2
4620	232
4620	8
4620	6
4620	63
4620	31
4620	2
6722	5
6722	11
6722	3
6722	99
6722	2
6722	30
6722	146
6722	1
6722	233
6722	12
6722	21
6722	30
10487	2
10487	7
10487	234
10487	11
10487	5
10487	12
10487	17
2130	127
2130	30
2130	86
2130	10
2130	3
2130	26
4109	5
4109	3
4109	15
4109	30
4109	2
4109	144
4109	10
4109	206
1621	5
1621	2
1621	3
1621	11
1621	99
1621	8
1621	146
1621	10
1621	128
9986	5
9986	99
9986	2
9986	11
9986	15
9986	3
9986	235
9986	236
9986	10
9986	125
9986	237
2179	238
2179	30
2179	2
2179	7
2179	10
2179	86
2179	5
2179	11
2179	15
2179	17
2179	14
2179	2
1919	239
1919	2
1919	3
1919	15
1919	11
1919	29
1919	30
1919	10
1919	7
1919	2
1919	30
1919	27
1919	10
1912	174
1912	240
1912	7
1912	27
1912	8
1912	241
1912	17
1912	30
1912	2
1912	241
1912	27
7647	160
7647	164
7647	7
7647	8
7647	242
7647	243
7647	25
7647	26
4392	244
4392	2
4392	12
4392	31
4392	8
4392	7
4392	5
4392	3
4392	11
4392	10
74	30
74	160
74	7
74	76
74	123
74	26
2	30
2	245
2	26
2	246
5733	247
5733	11
5733	27
5733	2
5733	5
5733	35
5733	3
5733	12
5733	17
5733	127
5345	5
5345	11
5345	3
5345	15
5345	14
5345	83
5345	8
5345	2
5345	13
5345	10
5345	17
5096	5
5096	7
5096	2
5096	11
5096	10
5096	30
5096	248
5096	99
5096	249
5096	29
5096	30
5096	99
5096	249
5096	26
5096	31
8193	250
8193	7
8193	86
8193	10
8193	2
8193	8
8193	31
8193	30
8193	2
8193	29
8193	11
8193	14
8193	12
4058	30
4058	21
4058	12
4058	26
4058	10
2038	2
2038	8
2038	31
2038	5
2038	251
2038	7
2038	151
2038	10
2038	3
2038	11
9135	5
9135	2
9135	15
9135	3
9135	21
9135	252
9135	10
9135	125
9135	30
9135	26
9135	153
9135	95
9135	10
1920	253
1920	254
1920	255
1920	256
1920	163
3801	125
3801	173
3801	3
3801	257
3801	258
3801	93
3801	259
3801	258
3801	10
6571	30
6571	2
6571	7
6571	5
6571	23
6571	260
5380	160
5380	240
5380	37
5380	8
5380	2
5380	27
5380	86
5380	127
5648	160
5648	62
5648	2
5648	30
5648	14
2453	30
2453	99
2453	2
2453	7
2453	5
2453	15
2453	3
2453	17
2453	10
2453	261
2453	21
2453	26
2453	99
7177	7
7177	2
7177	30
7177	27
7177	5
7177	99
7177	11
7177	14
7177	43
7177	127
7177	262
7177	10
4505	263
4505	149
4505	11
4505	86
4505	30
4505	2
4505	258
4505	125
4505	10
4505	30
4505	263
4505	26
4505	21
4505	10
4794	5
4794	15
4794	14
4794	3
4794	4
4794	2
4794	10
4794	7
4794	21
4794	2
4794	30
4794	27
4794	10
4794	14
27	4
27	26
27	3
27	215
27	264
8939	2
8939	30
8939	15
8939	5
8939	7
8939	10
8939	123
8939	21
3213	265
3213	2
3213	30
3213	76
3213	7
3213	93
3213	2
3213	5
3213	136
6508	5
6508	2
6508	266
6508	99
6508	7
6508	11
6508	10
6508	30
6508	29
6508	248
6508	30
6508	12
6508	233
6508	21
6508	267
460	253
460	240
460	86
460	8
460	7
460	1
460	127
5665	2
5665	268
5665	3
5665	11
5665	14
5665	8
5665	37
5665	131
5665	167
124	217
124	8
124	260
124	7
124	269
124	270
124	21
6487	5
6487	2
6487	105
6487	30
6487	21
6487	15
6487	10
6487	271
6487	6
6487	267
5994	76
5994	2
5994	214
5994	7
5994	86
5994	272
5994	10
5994	259
5994	114
5994	123
5994	273
5994	274
5994	272
2780	30
2780	185
2780	2
2780	43
2780	44
2780	7
2780	10
2780	5
2780	183
2780	11
2780	15
2780	3
2780	86
2780	126
4228	76
4228	30
4228	43
4228	26
4228	10
4228	21
4760	2
4760	30
4760	7
4760	21
4760	10
4760	157
4591	7
4591	11
4591	29
4591	30
4591	2
4591	10
4591	5
4591	170
4591	31
4591	275
4591	30
4591	26
4591	136
4591	276
575	160
575	8
575	7
575	2
575	86
575	16
575	17
575	185
575	14
575	26
575	30
575	21
174	253
174	240
174	86
174	272
174	7
174	123
174	127
6351	174
6351	176
6351	7
6351	127
10354	5
10354	15
10354	11
10354	3
10354	99
10354	2
10354	7
10354	8
10354	21
10354	10
10354	277
10354	278
10354	30
10354	26
10354	10
10354	203
10354	26
10354	156
10354	99
10354	63
10354	10
10354	3
10354	203
7421	268
7421	2
7421	15
7421	14
7421	44
7421	78
7421	43
7421	3
7421	279
7421	11
7421	37
7421	8
7421	17
7421	280
7421	25
7421	165
564	281
564	2
564	14
564	5
564	15
564	3
564	2
564	8
564	25
564	10
564	7
564	17
564	165
902	7
902	30
902	185
902	282
902	283
902	258
902	15
902	3
902	2
902	30
902	123
4847	4
4847	2
4847	157
4847	3
4847	15
4847	21
4847	125
4847	10
4847	123
3910	5
3910	2
3910	11
3910	99
3910	3
3910	8
3910	146
3910	10
3910	27
3910	30
3910	4
3910	21
3910	10
3910	2
5568	30
5568	2
5568	7
5568	10
5568	5
5568	15
5568	11
5568	3
5568	99
5568	27
5568	284
5568	127
5568	30
5568	86
5568	26
1321	125
1321	3
1321	2
1321	5
1321	154
1321	174
1321	240
1321	7
1321	93
1321	27
1321	8
8452	2
8452	5
8452	11
8452	14
8452	30
8452	99
8452	27
8452	29
8452	7
8452	10
8452	17
8452	30
8452	99
8452	21
8452	190
8452	10
4400	30
4400	265
4400	12
4400	31
4400	76
4400	12
4400	7
4400	285
4400	10
4400	86
4400	31
4400	86
4400	12
4400	286
4400	285
1391	5
1391	3
1391	11
1391	173
1391	287
1391	2
1391	6
1391	21
1391	165
6601	4
6601	2
6601	7
6601	5
6601	99
6601	288
6601	11
6601	15
6601	3
6601	128
6601	10
5480	289
5480	144
5480	30
5480	2
5480	29
5480	10
5480	5
5480	15
5480	11
5480	44
5480	3
5480	290
5480	12
5480	246
5480	30
5480	26
10526	4
10526	2
10526	7
10526	95
10526	99
10526	268
10526	3
10526	11
10526	15
10526	10
10526	26
10526	113
10526	291
6957	157
6957	15
6957	3
6957	7
6957	128
6957	2
6957	10
6957	173
6957	292
6957	26
6957	14
6957	10
6957	293
6957	294
6957	2
6957	27
6957	295
6957	296
6957	136
6957	156
579	5
579	2
579	99
579	11
579	3
579	146
579	10
579	8
579	27
579	30
579	21
2125	160
2125	297
2125	11
3938	55
3938	21
3938	4
3938	2
3938	157
3938	15
3938	3
3938	6
3938	21
5496	5
5496	3
5496	30
5496	2
5496	144
5496	123
5496	298
5496	299
5496	147
5496	165
7466	136
7466	2
7466	141
7466	149
2692	265
2692	300
2692	2
2692	14
2692	156
2692	76
2692	2
2692	7
2692	10
2692	281
2692	2
2692	14
2692	31
3013	258
3013	15
3013	3
3013	125
3013	2
3013	30
3013	21
3013	10
3013	123
7519	2
7519	30
7519	6
7519	301
7519	10
7519	5
7519	11
7519	280
7519	3
7519	14
7519	78
7519	43
7519	31
7519	302
9048	303
9048	27
9048	7
9048	8
9048	179
9048	31
9048	30
9048	179
9048	76
9048	21
9048	26
9048	10
1981	304
1981	6
1981	128
1981	305
1981	153
1981	76
1981	2
1981	10
1981	7
1981	306
663	5
663	11
663	3
663	30
663	2
663	7
663	23
663	10
663	29
6704	307
6704	308
6704	163
3230	253
3230	76
3230	2
3230	6
3230	3
3230	127
8235	309
8235	268
8235	15
8235	11
8235	3
8235	4
8235	2
8235	7
8235	10
8235	29
8235	310
2499	265
2499	272
2499	26
2499	76
2499	133
2499	311
2499	163
2499	283
2499	312
2499	276
4348	5
4348	2
4348	99
4348	11
4348	15
4348	3
4348	21
4348	8
4348	10
4348	313
4348	7
3692	217
3692	27
3692	8
3692	125
3692	314
3692	26
3692	4
3692	10
3692	125
3692	315
393	5
393	11
393	3
393	156
393	2
393	98
393	7
393	170
393	29
393	17
5397	217
5397	7
5397	8
5397	260
5397	269
5397	154
5397	31
5397	270
5397	21
5397	269
5397	17
5397	154
1109	316
1109	30
1109	317
1109	76
1109	318
1109	2
1109	7
1109	5
1109	197
6209	319
6209	2
6209	7
6209	17
6209	5
6209	14
6209	44
6209	3
6209	11
6209	8
2322	157
2322	11
2322	3
2322	320
2322	257
2322	30
2322	124
2322	114
2322	321
2302	174
2302	195
2302	163
2302	240
2302	21
2302	322
2302	323
2148	160
2148	7
2148	164
2148	324
2148	27
2148	8
2148	123
2148	324
2148	190
10450	160
10450	325
10450	326
10450	2
10573	327
10573	328
10573	149
10573	329
10573	164
10573	21
10573	10
10177	7
10177	2
10177	30
10177	330
10177	331
10177	332
4326	333
4326	334
4326	335
4326	76
4326	254
4326	163
9742	160
9742	133
9742	2
9742	164
9742	21
9742	136
9742	10
9742	26
9742	336
6181	128
6181	93
6181	125
6181	2
6181	10
6181	258
6181	15
6181	3
7170	27
7170	214
7170	93
7170	114
7170	2
7170	30
9581	30
9581	12
9581	2
9581	6
9581	25
9581	10
9581	60
9581	5
9581	183
9581	3
9581	337
9581	15
9581	17
4344	30
4344	2
4344	7
4344	21
4344	123
4344	5
4344	15
4344	3
4344	99
4344	338
5482	30
5482	2
5482	7
5482	10
5482	107
5482	5
5482	11
5482	15
5482	3
5482	58
5482	148
5482	339
5482	25
8359	2
8359	5
8359	58
8359	25
8359	340
8359	6
8359	341
2100	30
2100	27
2100	5
2100	2
2100	7
2100	86
2100	123
2100	3
2100	11
2100	342
2100	30
2100	21
2100	26
2100	123
2100	31
4032	157
4032	2
4032	11
4032	3
4032	30
4032	4
4032	29
4032	7
4032	343
4032	17
4032	60
4032	10
4032	344
2726	250
2726	164
2726	99
2726	29
2726	8
2726	7
2726	345
2726	2
2726	31
2726	10
2726	93
2726	30
2726	154
4533	346
4533	149
4533	163
5614	347
5614	76
5614	7
5614	2
5614	10
5614	124
9289	217
9289	2
9289	348
9289	154
9289	349
2845	160
2845	7
2845	8
2845	350
2845	95
2845	26
2845	114
2845	351
7307	217
7307	328
7307	5
7307	352
7307	8
7307	7
3513	353
3513	354
3694	253
3694	126
3694	8
3694	7
10298	5
10298	12
10298	265
10298	15
10298	11
10298	3
10298	14
10298	30
10298	25
10298	60
10298	7
10298	17
10298	26
10298	27
10298	12
10298	10
9902	353
9902	163
9902	322
3964	217
3964	7
3964	8
3964	355
3964	86
3964	76
3964	10
3964	21
3964	26
3964	154
6572	303
6572	164
6572	44
6572	8
6572	356
6572	7
6364	2
6364	30
6364	7
6364	5
6364	15
6364	21
6364	16
6364	23
6364	357
3737	157
3737	15
3737	3
3737	2
3737	8
3737	93
3737	27
3737	113
3737	125
3737	173
3737	2
3737	136
3737	358
3737	359
1587	265
1587	360
1587	2
1587	105
1587	30
1587	2
1587	77
1587	93
1587	14
1587	361
1587	337
1587	3
1587	76
1587	2
1587	6
1587	362
1587	193
1587	214
1587	10
1587	23
9876	157
9876	2
9876	3
9876	149
9876	125
9876	15
9876	173
9876	10
9876	123
1701	160
1701	7
1701	30
1701	76
1701	26
3952	29
3952	11
3952	30
3952	4
3952	2
3952	7
3952	10
3952	154
3952	15
3952	5
3952	76
3952	30
3952	10
3952	26
3952	363
3952	17
3952	364
3725	30
3725	12
3725	5
3725	183
3725	154
3725	6
3725	11
3725	365
5171	160
5171	240
5171	26
5171	21
1798	160
1798	366
1798	7
1798	27
1798	8
1798	126
1798	26
1798	21
1798	10
1798	131
9490	30
9490	2
9490	7
9490	97
9490	21
9490	5
9490	183
9490	3
9490	15
9490	14
9490	44
9490	78
9490	16
9490	367
1952	30
1952	12
1952	7
1952	126
1952	10
1952	5
1952	183
1952	3
1952	11
1952	183
1952	12
1952	30
1952	17
1952	14
5224	160
5224	76
5224	26
5224	151
5224	368
5224	164
5224	163
2739	30
2739	2
2739	93
2739	5
2739	15
2739	3
2739	21
2739	10
2739	125
2739	2
2739	154
6773	280
6773	16
6773	338
6773	30
6773	2
6773	7
6773	5
6773	32
6773	214
6773	11
6773	14
6773	44
6773	3
6773	99
6773	17
6773	97
2400	281
2400	5
2400	12
2400	30
2400	369
2400	11
2400	14
2400	3
2400	6
2400	86
2400	10
7135	76
7135	370
7135	86
7135	371
7135	7
7135	86
7135	372
7135	373
951	328
951	128
951	217
951	7
951	8
951	5
951	374
951	30
951	26
2852	5
2852	2
2852	3
2852	11
2852	7
2852	234
2852	2
2852	21
2852	30
2852	154
7018	375
7018	128
7018	376
7018	377
7018	4
7018	10
7018	190
9041	265
9041	2
9041	272
9041	76
9041	86
9041	2
9041	10
9041	5
9041	7
9041	378
9041	379
9809	380
9809	30
9809	76
9809	2
9809	5
9809	10
9809	96
9809	381
9809	7
9809	382
9809	381
9809	2
6018	76
6018	2
6018	99
6018	10
6018	7
6018	127
6018	86
6018	265
6018	2
6018	272
2231	158
2231	30
2231	383
2231	127
2231	27
2231	109
2231	384
2231	2
7849	385
7849	4
7849	2
7849	144
7849	24
7849	147
7849	99
7849	386
7849	3
7849	268
7849	387
7849	11
7849	388
7849	30
7849	76
7849	389
7849	10
3018	390
3018	2
3018	156
3018	76
3018	2
3018	86
3018	5
3018	7
3018	210
3018	10
2647	30
2647	2
2647	7
2647	86
2647	10
2647	5
2647	3
2647	15
2647	391
2647	392
2647	5
2647	15
2647	14
2647	12
2647	30
2647	17
10095	7
10095	30
10095	2
10095	127
10095	95
10095	29
10095	10
10095	5
10095	11
10095	3
9518	268
9518	11
9518	4
9518	393
9518	10
9518	99
9518	3
9518	2
9518	7
9518	394
9799	140
9799	63
9799	10
9799	2
9799	179
9799	5
9799	385
9799	99
9799	313
9799	7
9799	257
9799	11
9799	86
9799	4
9799	3
9799	268
9799	395
9799	2
9799	99
9799	30
9799	225
9799	21
9799	10
512	30
512	2
512	12
512	6
512	5
512	15
512	11
512	14
512	29
512	12
512	396
512	14
8395	127
8395	397
8395	398
8395	2
8395	30
8395	76
8395	2
8395	83
8395	399
8395	127
8395	127
8395	400
8395	401
8395	399
6992	5
6992	2
6992	99
6992	11
6992	3
6992	128
6992	8
6992	146
6992	10
558	2
558	4
558	6
558	21
558	5
558	15
558	3
558	62
558	2
558	5
558	14
558	30
4655	397
4655	156
4655	305
4655	153
4655	31
4655	76
4655	2
4655	10
4655	7
4655	127
3403	402
3403	30
3403	2
3403	144
3403	312
3403	10
3403	5
3403	3
3403	389
3403	30
3403	403
3403	127
3403	30
1700	217
1700	355
1700	254
1700	163
1700	154
938	315
938	30
938	163
938	76
938	26
938	21
938	164
593	5
593	2
593	11
593	3
593	15
593	14
593	78
593	43
593	30
593	29
593	97
593	7
593	17
593	30
593	31
593	26
593	76
593	10
6967	76
6967	2
6967	163
6967	347
6967	404
2294	5
2294	99
2294	11
2294	3
2294	156
2294	2
2294	12
2294	7
2294	10
2294	29
2294	156
2294	389
2294	148
2294	10
5556	2
5556	5
5556	99
5556	11
5556	3
5556	30
5556	6
5556	10
5556	405
6608	30
6608	2
6608	144
6608	5
6608	3
6608	123
6608	406
6608	26
6608	21
6608	407
6608	147
6608	219
8647	174
8647	21
8647	408
8647	127
8647	31
4369	7
4369	209
4369	8
4369	208
4369	27
4369	114
4369	190
4369	165
958	174
958	240
958	8
958	7
958	95
958	86
958	10
958	409
273	410
6072	2
6072	30
6072	411
6072	7
6072	5
6072	3
6072	11
6072	44
6072	14
6072	30
6072	2
6072	136
6072	10
8582	7
8582	2
8582	27
8582	157
8582	15
8582	123
8582	165
9228	5
9228	0
9228	2
9228	3
9228	412
9228	30
9228	30
9228	26
9228	21
9228	332
9228	413
9228	21
9228	214
9228	2
9228	6
9228	123
9228	136
9228	173
1514	160
1514	172
1514	7
1514	8
1514	163
1514	133
1514	164
5168	414
5168	15
5168	3
5168	14
5168	44
5168	4
5168	12
5168	7
5168	10
5168	97
3328	160
3328	415
3328	101
3328	416
1413	160
1413	209
1413	25
1413	8
1413	7
1413	23
1413	25
1413	2
1413	30
3399	20
3399	4
3399	2
3399	93
3399	5
3399	11
3399	29
3399	10
3399	154
3399	31
3399	125
3399	76
3399	20
3399	26
3399	10
3399	31
5446	417
5446	10
5446	2
5446	8
5446	7
5446	5
5446	11
5446	3
5446	99
10026	7
10026	10
10026	312
10026	8
10026	5
10026	2
6862	4
6862	2
6862	7
6862	10
6862	5
6862	15
6862	3
6862	21
6311	2
6311	8
6311	7
6311	418
6311	5
6311	14
6311	15
6311	11
6311	130
6311	10
5098	160
5098	272
5098	6
5098	76
5098	7
5098	26
7001	30
7001	7
7001	21
7001	2
7001	380
7001	154
7001	31
9770	5
9770	11
9770	30
9770	2
9770	7
9770	29
9770	10
9770	419
9770	17
6247	30
6247	8
6247	7
6247	2
6247	5
6247	15
6247	3
6247	21
6247	420
6247	285
6247	24
6247	23
6247	10
6247	27
6247	2
6247	123
9574	30
9574	2
9574	7
9574	11
9574	29
9574	5
9574	421
9574	422
3155	29
3155	11
3155	2
3155	30
3155	8
3155	4
3155	93
3155	10
3155	125
3155	5
3155	154
3155	31
3155	76
3155	20
3155	26
3155	10
3155	31
1439	385
1439	5
1439	3
1439	14
1439	78
1439	11
1439	30
1439	12
1439	37
1439	423
1439	16
1439	247
1439	17
1439	30
1439	12
1439	21
1439	10
1439	190
3943	160
3943	7
3943	30
3943	76
3943	30
3943	7
3943	26
7377	174
7377	5
7377	21
7377	2
7377	61
7377	4
7377	61
7377	10
7377	6
7377	95
7377	148
7377	26
3130	44
3130	2
3130	4
3130	3
3130	99
3130	27
3130	78
3130	16
3130	14
3130	5
3130	11
3130	10
3130	17
4324	127
4324	76
4324	2
4324	203
4324	174
4324	394
4324	8
4324	7
4324	31
4324	136
4324	127
6825	5
6825	2
6825	99
6825	15
6825	11
6825	35
6825	27
6825	10
6519	217
6519	7
6519	195
6519	8
6519	30
6519	12
6519	31
6519	164
6519	21
6519	76
6519	163
5822	61
5822	4
5822	233
5822	153
5822	10
5822	24
5822	26
5822	424
9790	160
9790	425
9790	154
6476	5
6476	2
6476	11
6476	14
6476	3
6476	426
6476	427
6476	10
6476	7
6476	16
6476	27
6476	17
4446	7
4446	2
4446	77
4446	114
4446	5
4446	14
4446	15
4446	3
4446	44
